player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status
32,Emiliano Martínez Romero,Martinez,Aston Villa,5.0,3.1,8859,17234,2.8,1170,a
33,Marco Bizot,M.Bizot,Aston Villa,4.2,0.4,424,1075,0.4,360,a
34,Joe Gauci,Gauci,Aston Villa,4.0,0.1,0,226,0.0,0,u
35,Filip Marschall,Marschall,Aston Villa,4.0,0.0,0,15,0.0,0,u
36,Matty Cash,Cash,Aston Villa,4.9,12.8,47341,80458,4.2,1502,a
37,Lucas Digne,Digne,Aston Villa,4.5,1.7,3791,11544,2.0,1002,a
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,4.4,7.5,13830,26649,2.8,1415,a
39,Ian Maatsen,Maatsen,Aston Villa,4.2,0.5,3280,1585,1.2,521,a
40,Tyrone Mings,Mings,Aston Villa,4.3,0.6,44,1479,0.0,497,i
41,Pau Torres,Pau,Aston Villa,4.3,0.4,99,6644,2.0,952,i
42,Andrés García,A.García,Aston Villa,3.9,0.2,477,668,0.0,0,a
43,Álex Moreno Lopera,Alex Moreno,Aston Villa,4.0,1.8,0,4748,0.0,0,u
44,Lamare Bogarde,Bogarde,Aston Villa,4.0,0.6,1468,2238,0.6,320,a
45,Lino da Cruz Sousa,Sousa,Aston Villa,3.9,0.3,283,595,0.0,0,a
46,Yasin Özcan,Yasin,Aston Villa,4.0,0.1,0,212,0.0,0,u
47,Morgan Rogers,Rogers,Aston Villa,7.3,21.0,824721,30018,8.2,1516,a
48,Youri Tielemans,Tielemans,Aston Villa,5.9,0.7,6238,3567,2.8,781,a
49,Leon Bailey,Bailey,Aston Villa,5.5,0.1,0,60,0.0,0,u
50,Emiliano Buendía Stati,Buendía,Aston Villa,5.3,0.4,2696,7627,2.0,561,a
51,Samuel Iling-Junior,Iling Jr,Aston Villa,5.5,0.0,0,18,0.0,0,u
53,Donyell Malen,Malen,Aston Villa,5.1,0.8,3541,9046,2.4,529,a
54,John McGinn,McGinn,Aston Villa,5.4,0.7,8952,4250,3.8,1317,a
55,Ross Barkley,Barkley,Aston Villa,4.8,0.0,14,180,0.2,114,i
56,Enzo Barrenechea,Barrenechea,Aston Villa,5.0,0.0,0,0,0.0,0,u
57,Lewis Dobbin,Dobbin,Aston Villa,5.0,0.0,0,16,0.0,0,u
58,Boubacar Kamara,Kamara,Aston Villa,4.9,0.6,12081,6669,5.2,1157,a
59,Amadou Onana,Onana,Aston Villa,4.8,0.8,7222,3738,4.0,810,a
60,Ben Broggio,Broggio,Aston Villa,4.5,0.3,1038,957,0.0,0,a
61,Leander Dendoncker,Dendoncker,Aston Villa,4.5,0.1,0,162,0.0,0,u
62,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,Aston Villa,4.5,0.1,227,206,0.0,0,a
63,Kadan Young,Young,Aston Villa,4.3,0.7,5675,2682,0.0,0,a
64,Ollie Watkins,Watkins,Aston Villa,8.5,7.2,9578,54501,5.2,1267,a
65,Zépiqueno Redmond,Redmond,Aston Villa,4.5,0.3,0,506,0.0,0,u
389,Harvey Elliott,Elliott,Aston Villa,5.2,0.2,57,986,0.0,97,d
456,Jadon Sancho,Sancho,Aston Villa,5.8,0.2,675,586,0.4,126,a
677,Evann Guessand,Guessand,Aston Villa,6.2,0.0,12,543,1.8,511,n
688,James Wright,Wright,Aston Villa,3.9,0.7,1725,1404,0.0,0,a
701,Triston Rowe,Rowe,Aston Villa,4.0,0.1,0,124,0.0,0,u
702,Bradley Burrowes,Burrowes,Aston Villa,4.4,0.1,121,168,0.0,16,a
703,Sam Proctor,Proctor,Aston Villa,3.9,0.7,9280,2023,0.0,0,a
710,Travis Patterson,Patterson,Aston Villa,3.9,0.2,168,611,0.0,0,a
719,Victor Lindelöf,Lindelöf,Aston Villa,4.5,0.1,985,326,1.4,205,a
754,George Hemmings,George Hemmings,Aston Villa,4.5,0.0,73,49,0.0,0,a
757,Ronnie Hollingshead,Hollingshead,Aston Villa,4.0,0.0,82,48,0.0,0,a
768,Leon Routh,Leon Routh,Aston Villa,4.0,0.0,55,5,0.0,0,a
183,Max Weiß,Weiss,Burnley,4.3,0.1,204,314,0.0,0,a
184,Etienne Green,Green,Burnley,4.0,0.2,0,465,0.0,0,u
185,Václav Hladký,Hladký,Burnley,3.9,0.2,849,394,0.0,0,a
186,Connor Roberts,Roberts,Burnley,4.4,0.0,15,65,0.0,0,i
187,Kyle Walker,Walker,Burnley,4.4,1.2,3251,2533,1.4,1426,a
188,Hannes Delcroix,Delcroix,Burnley,3.8,0.3,1555,1053,0.0,0,a
189,Owen Dodgson,Dodgson,Burnley,4.0,0.0,0,13,0.0,0,u
190,Hjalmar Ekdal,Ekdal,Burnley,3.9,0.9,3913,1946,2.0,893,a
191,Maxime Estève,Estève,Burnley,3.9,10.7,8948,67863,2.2,1432,d
192,Quilindschy Hartman,Hartman,Burnley,4.0,1.0,4321,6314,1.8,1337,a
193,Bashir Humphreys,Humphreys,Burnley,3.9,0.1,77,165,0.0,2,a
194,Jordan Beyer,Jordan,Burnley,3.9,0.1,24,94,0.0,0,i
195,Lucas Pires Silva,Lucas Pires,Burnley,3.8,0.2,1146,660,-0.2,141,a
196,Shurandy Sambo,Sambo,Burnley,4.0,0.0,0,38,0.0,0,u
197,Oliver Sonne,Sonne,Burnley,3.8,0.3,4449,1375,1.6,128,a
198,Axel Tuanzebe,Tuanzebe,Burnley,3.9,1.2,85,7570,0.2,706,n
199,Joe Worrall,Worrall,Burnley,3.8,0.2,864,374,0.6,154,a
200,Jaidon Anthony,Anthony,Burnley,5.2,2.3,3513,15684,1.8,1122,a
201,Manuel Benson Hedilazio,Benson,Burnley,5.4,0.0,0,9,0.0,0,u
202,Jacob Bruun Larsen,Bruun Larsen,Burnley,5.3,0.0,278,175,1.8,711,a
203,Enock Agyei,Boateng,Burnley,4.7,0.0,269,131,0.0,0,a
204,Darko Churlinov,Churlinov,Burnley,4.9,0.0,0,8,0.0,0,u
205,Josh Cullen,Cullen,Burnley,5.0,1.9,10349,10672,2.8,1461,a
206,Marcus Edwards,Edwards,Burnley,4.7,0.1,761,213,1.4,96,a
207,Hannibal Mejbri,Hannibal,Burnley,4.8,0.1,33,347,0.2,395,n
208,Luca Koleosho,Koleosho,Burnley,5.0,0.0,0,8,0.0,0,u
209,Josh Laurent,Laurent,Burnley,4.8,0.0,168,66,1.0,693,a
210,Loum Tchaouna,Tchaouna,Burnley,4.9,0.0,148,131,1.0,653,a
211,Aaron Ramsey,A.Ramsey,Burnley,4.4,1.6,0,3881,0.0,0,u
212,Oluwaseun Adewumi,Adewumi,Burnley,4.5,0.0,0,8,0.0,0,u
213,Jaydon Banel,Banel,Burnley,4.5,0.0,342,203,0.0,0,a
214,Mike Trésor Ndayishimiye,Trésor,Burnley,4.4,0.1,948,315,0.4,15,a
215,Zian Flemming,Flemming,Burnley,5.3,0.6,7759,12992,2.8,658,a
216,Zeki Amdouni,Amdouni,Burnley,4.8,0.0,79,72,0.0,0,i
217,Lyle Foster,Foster,Burnley,4.9,0.9,196,11538,1.4,866,n
218,Ashley Barnes,Barnes,Burnley,4.3,1.2,4386,5578,0.0,7,a
219,Michael Obafemi,Obafemi,Burnley,4.4,0.1,0,224,0.0,0,u
470,Martin Dúbravka,Dúbravka,Burnley,4.0,33.2,29599,28974,1.8,1530,a
676,Lesley Ugochukwu,Ugochukwu,Burnley,5.0,0.1,1888,1000,3.0,961,a
680,Armando Broja,Broja,Burnley,5.2,0.2,4634,1238,2.6,311,a
722,Florentino Ibrain Morris Luís,Florentino,Burnley,5.0,0.0,150,339,2.2,1009,a
66,Norberto Murara Neto,Neto,Bournemouth,4.5,0.1,0,93,0.0,0,u
67,Đorđe Petrović,Petrović,Bournemouth,4.5,5.4,5183,21483,2.8,1530,a
68,Will Dennis,Dennis,Bournemouth,4.0,0.9,597,1565,0.0,0,a
69,Callan McKenna,McKenna,Bournemouth,3.9,0.2,1173,315,0.0,0,a
70,Alex Paulsen,Paulsen,Bournemouth,4.0,0.1,0,110,0.0,0,u
71,Illia Zabarnyi,Zabarnyi,Bournemouth,5.0,0.0,0,17,0.0,0,u
72,Marcos Senesi Barón,Senesi,Bournemouth,4.9,16.6,47023,51027,3.0,1398,a
73,Adam Smith,Smith,Bournemouth,4.4,0.2,541,982,1.8,476,a
74,Adrien Truffert,Truffert,Bournemouth,4.5,2.3,9007,12461,3.2,1502,a
75,Matai Akinmboni,Akinmboni,Bournemouth,3.8,0.2,374,580,0.0,0,d
76,Owen Bevan,Bevan,Bournemouth,3.9,0.2,181,330,0.0,0,a
77,James Hill,Hill,Bournemouth,3.9,0.7,878,2149,0.4,302,a
78,Julián Araujo Zúñiga,J.Araujo,Bournemouth,3.8,0.8,3205,2092,0.0,0,a
79,Chris Mepham,Mepham,Bournemouth,4.0,0.1,0,103,0.0,0,u
80,Julio Soler Barreto,Soler,Bournemouth,4.0,0.2,842,676,0.2,21,a
81,Justin Kluivert,Kluivert,Bournemouth,7.0,0.9,4430,6131,2.2,706,a
82,Antoine Semenyo,Semenyo,Bournemouth,7.7,46.9,305935,77680,4.8,1440,a
84,Marcus Tavernier,Tavernier,Bournemouth,5.6,3.2,48165,28380,4.2,1336,a
85,Tyler Adams,Adams,Bournemouth,5.0,0.3,65,4481,2.2,1196,i
86,David Brooks,Brooks,Bournemouth,5.0,0.2,1046,630,0.8,718,a
87,Ryan Christie,Christie,Bournemouth,4.9,0.1,260,108,0.2,287,a
88,Lewis Cook,Cook,Bournemouth,4.9,0.0,417,132,0.4,304,a
89,Philip Billing,Philip,Bournemouth,4.9,0.0,0,25,0.0,0,u
90,Alex Scott,Scott,Bournemouth,5.0,0.3,1390,1788,2.4,1072,a
91,Luis Sinisterra Lucumí,Sinisterra,Bournemouth,5.0,0.0,0,8,0.0,0,u
92,Romain Faivre,Faivre,Bournemouth,4.5,0.1,0,101,0.0,0,u
93,Hamed Traorè,H.Traorè,Bournemouth,4.5,0.3,0,642,0.0,16,u
94,Dominic Sadi,Sadi,Bournemouth,4.5,0.0,0,54,0.0,0,u
95,Zain Silcott-Duberry,Silcott-Duberry,Bournemouth,4.4,0.1,0,150,0.0,0,u
96,Ben Winterburn,Winterburn,Bournemouth,4.5,0.0,0,59,0.0,6,u
97,Francisco Evanilson de Lima Barbosa,Evanilson,Bournemouth,7.0,1.8,7343,32254,3.2,1144,a
98,Enes Ünal,Enes Ünal,Bournemouth,5.4,0.0,550,636,0.6,61,a
99,Daniel Adu-Adjei,Adu-Adjei,Bournemouth,4.4,0.1,0,338,0.0,0,u
100,Junior Kroupi,Kroupi.Jr,Bournemouth,4.6,4.1,34040,48320,1.8,444,a
391,Ben Gannon-Doak,Gannon-Doak,Bournemouth,4.8,0.0,5,74,0.0,53,i
685,Bafodé Diakité,Diakité,Bournemouth,4.4,0.4,1093,2287,2.6,1215,a
687,Remy Rees-Dottin,Rees-Dottin,Bournemouth,4.4,0.1,279,243,0.0,0,a
697,Amine Adli,Adli,Bournemouth,5.4,0.0,206,311,2.0,385,a
713,Álex Jiménez Sánchez,A.Jimenez,Bournemouth,4.5,0.1,769,1148,3.0,797,a
721,Veljko Milosavljevic,Milosavljević,Bournemouth,4.4,0.0,21,158,0.8,365,i
756,Malcom DaCosta,DaCosta,Bournemouth,4.5,0.0,208,83,0.0,0,a
27,Reiss Nelson,Nelson,Brentford,4.8,0.1,152,210,0.2,31,a
83,Dango Ouattara,O.Dango,Brentford,5.9,0.6,82,26303,4.0,1061,n
101,Caoimhín Kelleher,Kelleher,Brentford,4.5,8.3,33582,13214,4.4,1530,a
102,Ellery Balcombe,Balcombe,Brentford,3.9,0.3,231,471,0.0,0,a
103,Matthew Cox,Cox,Brentford,3.9,0.2,1688,445,0.0,0,a
104,Julian Eyestone,Eyestone,Brentford,3.9,0.1,262,330,0.0,0,a
105,Hákon Rafn Valdimarsson,Valdimarsson,Brentford,3.9,0.7,751,1388,0.0,0,a
106,Nathan Collins,Collins,Brentford,4.9,1.6,6730,7839,4.0,1456,a
107,Keane Lewis-Potter,Lewis-Potter,Brentford,4.8,1.5,114206,3603,6.0,640,a
108,Kristoffer Ajer,Ajer,Brentford,4.4,0.2,351,812,0.2,611,a
109,Rico Henry,Henry,Brentford,4.3,0.1,1076,347,2.6,442,a
110,Michael Kayode,Kayode,Brentford,4.5,0.7,3183,3279,2.6,1477,a
111,Ethan Pinnock,Pinnock,Brentford,4.2,0.1,429,569,0.8,228,a
112,Mads Roerslev Rasmussen,Roerslev,Brentford,4.5,0.0,0,11,0.0,0,u
113,Sepp van den Berg,Van den Berg,Brentford,4.5,1.3,8232,5517,3.0,1530,a
114,Benjamin Arthur,Arthur,Brentford,3.9,0.2,342,428,0.0,0,a
115,Benjamin Fredrick,Fredrick,Brentford,4.0,0.1,0,124,0.0,0,u
116,Aaron Hickey,Hickey,Brentford,4.0,0.5,3419,3362,3.0,410,a
117,Kim Ji-soo,Ji-soo,Brentford,3.9,0.1,0,141,0.0,0,u
118,Jayden Meghoma,Meghoma,Brentford,4.0,0.0,0,50,0.0,0,u
120,Kevin Schade,Schade,Brentford,7.0,0.8,9206,9851,1.6,1323,a
121,Mikkel Damsgaard,Damsgaard,Brentford,5.8,0.6,3042,4462,2.4,1028,a
122,Antoni Milambo,Milambo,Brentford,5.2,0.0,15,38,0.0,45,i
123,Fábio Freitas Gouveia Carvalho,Carvalho,Brentford,4.7,0.1,23,465,0.0,100,i
124,Jordan Henderson,Henderson,Brentford,5.0,0.5,6532,4740,4.4,1218,a
125,Vitaly Janelt,Janelt,Brentford,4.9,0.0,1826,215,3.0,398,a
126,Mathias Jensen,Jensen,Brentford,4.9,0.1,583,491,2.2,540,a
127,Gustavo Nunes Fernandes Gomes,Nunes,Brentford,4.9,0.0,109,74,0.0,0,a
128,Frank Onyeka,Onyeka,Brentford,4.8,0.0,5,201,0.0,88,n
129,Yehor Yarmoliuk,Yarmoliuk,Brentford,5.0,0.1,659,277,1.8,1217,a
130,Romelle Donovan,Donovan,Brentford,4.4,0.1,472,361,0.0,0,a
131,Yunus Emre Konak,Konak,Brentford,4.3,0.2,1966,998,0.0,0,a
132,Paris Maghoma,Maghoma,Brentford,4.5,0.0,449,194,0.0,0,a
133,Myles Peart-Harris,Peart-Harris,Brentford,4.4,0.0,196,122,0.0,0,a
134,Ryan Trevitt,Trevitt,Brentford,4.5,0.0,0,5,0.0,0,u
136,Igor Thiago Nascimento Rodrigues,Thiago,Brentford,7.1,30.0,51825,822401,4.0,1401,a
137,Iwan Morgan,Morgan,Brentford,4.4,0.4,1694,1939,0.0,0,a
748,Josh Dasilva,Dasilva,Brentford,4.9,0.0,8,5,0.0,0,i
138,Jason Steele,Steele,Brighton,4.2,0.3,199,530,0.0,0,a
139,Bart Verbruggen,Verbruggen,Brighton,4.4,5.3,25853,14573,4.6,1530,a
140,Tom McGill,McGill,Brighton,3.9,0.3,925,536,0.0,0,a
141,Carl Rushworth,Rushworth,Brighton,4.0,0.0,0,2,0.0,0,u
142,Kjell Scherpen,Scherpen,Brighton,4.0,0.0,0,2,0.0,0,u
143,Olivier Boscagli,Boscagli,Brighton,4.2,0.1,505,265,1.8,142,a
144,Diego Coppola,Coppola,Brighton,4.2,0.1,278,99,1.4,107,a
145,Maxim De Cuyper,De Cuyper,Brighton,4.3,2.3,28567,8467,5.8,763,a
146,Lewis Dunk,Dunk,Brighton,4.5,0.9,1764,4018,1.4,1395,a
147,Pervis Estupiñán Tenorio,Estupiñan,Brighton,4.5,0.0,0,3,0.0,0,u
148,Ferdi Kadıoğlu,F.Kadıoğlu,Brighton,4.4,0.2,2219,2079,3.2,1242,a
150,Tariq Lamptey,Lamptey,Brighton,4.4,0.1,0,139,0.0,0,u
151,Jan Paul van Hecke,Van Hecke,Brighton,4.6,3.9,10936,60702,4.8,1440,d
152,Joël Veltman,Veltman,Brighton,4.3,0.1,326,332,0.6,403,a
153,Adam Webster,Webster,Brighton,4.4,0.0,15,13,0.0,0,i
154,Eiran Cashin,Cashin,Brighton,4.0,0.0,0,7,0.0,0,u
155,Jacob Slater,Slater,Brighton,4.0,0.1,0,131,0.0,0,u
156,Charlie Tasker,Tasker,Brighton,3.9,0.1,338,329,0.0,0,a
157,Mitoma Kaoru,Mitoma,Brighton,6.1,1.8,3201,4283,0.4,560,a
158,Georginio Rutter,Georginio,Brighton,5.6,0.4,2633,3383,3.4,1082,a
159,Solly March,March,Brighton,5.8,0.0,18,23,0.0,0,i
160,Yankuba Minteh,Minteh,Brighton,6.1,6.3,28545,96546,2.6,1441,a
161,Julio Enciso Espínola,Enciso,Brighton,5.4,0.0,0,9,0.0,0,u
162,Brajan Gruda,Gruda,Brighton,5.4,0.1,293,262,1.6,467,a
163,Jack Hinshelwood,Hinshelwood,Brighton,5.1,0.1,697,423,3.0,408,a
164,Matt O'Riley,O'Riley,Brighton,5.5,0.3,0,287,0.0,177,u
165,Abdallah Sima,Sima,Brighton,5.4,0.0,0,4,0.0,0,u
166,Yasin Ayari,Ayari,Brighton,4.8,0.2,1304,838,1.4,1167,a
167,Carlos Baleba,Baleba,Brighton,4.6,1.4,284,10372,1.6,894,n
169,Diego Gómez Amarilla,Gomez,Brighton,4.9,0.1,655,1228,1.4,956,a
170,James Milner,Milner,Brighton,4.9,0.1,403,260,0.4,209,a
171,Jeremy Sarmiento Morante,Sarmiento,Brighton,4.9,0.0,0,8,0.0,0,u
172,Tom Watson,Watson,Brighton,4.8,0.0,118,92,0.2,44,a
173,Mats Wieffer,Wieffer,Brighton,4.9,0.3,1749,5450,3.4,1134,d
174,Malick Yalcouyé,Yalcouye,Brighton,5.0,0.0,0,2,0.0,0,u
175,Joe Knight,Knight,Brighton,4.4,0.1,634,316,0.0,1,a
176,Adrian Mazilu,Mazilu,Brighton,4.5,0.0,0,27,0.0,0,u
177,Andrew Moran,Moran,Brighton,4.5,0.0,0,18,0.0,0,u
178,Danny Welbeck,Welbeck,Brighton,6.4,5.2,2075,222126,1.2,984,d
179,Evan Ferguson,Ferguson,Brighton,5.5,0.0,0,5,0.0,0,u
180,Stefanos Tzimas,Tzimas,Brighton,5.2,0.1,74,375,1.2,132,i
181,Charalampos Kostoulas,Kostoulas,Brighton,4.8,0.3,1942,1980,0.8,87,a
744,Nehemiah Oriola,Oriola,Brighton,4.5,0.0,208,100,0.0,1,a
761,Freddie Simmonds,Simmonds,Brighton,4.0,0.0,132,15,0.0,0,a
168,Facundo Buonanotte,Buonanotte,Chelsea,4.6,0.1,426,345,0.0,45,a
220,Robert Lynch Sánchez,Sánchez,Chelsea,4.9,14.7,29152,35906,4.8,1444,a
221,Filip Jörgensen,Jörgensen,Chelsea,4.3,0.2,171,333,0.0,84,a
222,Mike Penders,Penders,Chelsea,4.0,0.0,0,2,0.0,0,u
223,Gabriel Słonina,Slonina,Chelsea,3.9,0.1,250,292,0.0,0,a
224,Marc Cucurella Saseta,Cucurella,Chelsea,6.2,22.0,16650,116554,3.0,1436,a
225,Reece James,James,Chelsea,5.6,9.7,89278,18622,5.4,1111,a
226,Trevoh Chalobah,Chalobah,Chelsea,5.5,19.0,125655,57082,6.6,1380,a
227,Levi Samuels Colwill,Colwill,Chelsea,4.8,0.1,19,111,0.0,0,i
228,Malo Gusto,Gusto,Chelsea,5.0,2.6,22785,27542,5.4,940,a
229,Benoît Badiashile Mukinayi,B.Badiashile,Chelsea,4.4,0.0,72,125,0.0,155,a
230,Wesley Fofana,Fofana,Chelsea,4.4,0.5,8210,3690,4.6,667,a
231,Mamadou Sarr,M.Sarr,Chelsea,4.5,0.0,0,5,0.0,0,u
232,Tosin Adarabioyo,Tosin,Chelsea,4.1,0.3,947,1788,0.6,557,a
233,Josh Acheampong,Acheampong,Chelsea,3.8,1.4,3413,7301,0.0,348,a
234,Aarón Anselmino,Anselmino,Chelsea,4.0,0.1,0,33,0.0,0,u
235,Cole Palmer,Palmer,Chelsea,10.4,11.5,53775,24002,2.6,366,a
236,Pedro Lomba Neto,Neto,Chelsea,7.3,8.9,42139,86063,3.6,1324,a
237,Enzo Fernández,Enzo,Chelsea,6.5,9.7,23421,100280,2.2,1366,a
238,Estêvão Almeida de Oliveira Gonçalves,Estêvão,Chelsea,6.4,1.9,2197,32904,0.6,449,a
239,Jamie Bynoe-Gittens,Gittens,Chelsea,6.0,0.1,286,511,1.2,423,a
240,Christopher Nkunku,Nkunku,Chelsea,5.9,0.1,0,35,0.0,0,u
241,Moisés Caicedo Corozo,Caicedo,Chelsea,5.7,8.9,29593,29524,0.2,1072,a
243,Tyrique George,George,Chelsea,4.8,0.1,157,158,0.0,142,a
244,Roméo Lavia,Lavia,Chelsea,4.9,0.0,11,43,0.0,105,i
245,Mykhailo Mudryk,Mudryk,Chelsea,4.9,0.0,16,12,0.0,0,s
246,Andrey Nascimento dos Santos,Andrey Santos,Chelsea,4.5,0.3,1830,1689,0.6,436,a
247,Dário Luís Essugo,D.Essugo,Chelsea,4.3,0.1,73,223,0.0,0,i
248,Kendry Páez Andrade,Paez,Chelsea,4.5,0.0,0,8,0.0,0,u
249,João Pedro Junqueira de Jesus,João Pedro,Chelsea,7.2,28.9,26120,138588,2.4,1350,a
250,Liam Delap,Delap,Chelsea,6.2,0.9,358,1738,0.8,346,a
251,Nicolas Jackson,N.Jackson,Chelsea,6.5,0.1,0,36,0.0,0,u
252,Marc Guiu Paz,Marc Guiu,Chelsea,4.3,7.7,23318,71513,0.2,247,a
453,Alejandro Garnacho Ferreyra,Garnacho,Chelsea,6.4,0.6,5045,5776,1.8,646,a
672,Jorrel Hato,Hato,Chelsea,4.6,0.2,163,332,0.0,166,a
743,Landon Emenalo,Emenalo,Chelsea,4.5,0.0,56,66,0.0,0,a
253,Dean Henderson,Henderson,Crystal Palace,5.1,8.6,6332,38620,2.6,1530,a
254,Walter Benítez,Benitez,Crystal Palace,4.0,0.3,446,460,0.0,0,a
255,Remi Matthews,Matthews,Crystal Palace,3.9,0.1,191,147,0.0,0,a
256,Daniel Muñoz Mejía,Muñoz,Crystal Palace,5.9,8.2,1737,203118,3.0,1260,i
257,Maxence Lacroix,Lacroix,Crystal Palace,5.2,6.8,22506,58245,3.0,1530,a
258,Tyrick Mitchell,Mitchell,Crystal Palace,5.0,2.4,5960,16677,2.0,1524,a
259,Borna Sosa,Sosa,Crystal Palace,4.8,0.1,333,239,0.2,26,a
260,Marc Guéhi,Guéhi,Crystal Palace,5.3,40.8,90294,93028,4.8,1440,a
261,Chris Richards,Richards,Crystal Palace,4.6,3.9,9130,54680,3.4,1522,d
262,Chadi Riad Dnanou,Chadi Riad,Crystal Palace,4.0,0.0,12,110,0.0,0,d
263,Nathaniel Clyne,Clyne,Crystal Palace,3.8,0.8,5674,2528,0.8,220,a
264,Rob Holding,Holding,Crystal Palace,4.0,0.0,0,24,0.0,0,u
265,Caleb Kporha,Kporha,Crystal Palace,4.0,0.0,11,21,0.0,0,i
267,Ismaïla Sarr,Sarr,Crystal Palace,6.4,2.3,91,22130,0.6,1009,n
268,Cheick Doucouré,Doucouré,Crystal Palace,4.9,0.0,6,9,0.0,0,i
269,Romain Esse,Esse,Crystal Palace,4.7,0.1,356,322,0.0,24,a
270,Will Hughes,Hughes,Crystal Palace,4.7,0.1,977,417,0.8,541,a
271,Daichi Kamada,Kamada,Crystal Palace,5.0,0.1,14,1756,2.0,1166,i
272,Jefferson Lerma Solís,Lerma,Crystal Palace,4.9,0.1,278,264,1.4,534,a
273,Adam Wharton,Wharton,Crystal Palace,5.0,0.9,15643,5286,4.6,1208,a
274,Asher Agbinone,Agbinone,Crystal Palace,4.3,0.1,301,161,0.0,0,a
275,Naouirou Ahamada,Ahamada,Crystal Palace,4.3,0.0,277,147,0.0,0,a
276,Justin Devenny,Devenny,Crystal Palace,4.3,1.5,23999,4367,1.8,211,a
277,Malcolm Ebiowei,Ebiowei,Crystal Palace,4.5,0.0,0,1,0.0,0,u
278,Jesurun Rak-Sakyi,J.Rak-Sakyi,Crystal Palace,4.4,0.0,0,58,0.0,0,u
279,Matheus França de Oliveira,M.França,Crystal Palace,4.5,0.0,0,4,0.0,0,u
280,David Ozoh,Ozoh,Crystal Palace,4.5,0.0,0,2,0.0,0,u
281,Kaden Rodney,Rodney,Crystal Palace,4.4,0.0,167,138,0.0,0,a
282,Franco Umeh-Chibueze,Umeh,Crystal Palace,4.5,0.0,0,26,0.0,0,u
